id,speed
259,39.738407
260,38.400795
261,35.29415
262,36.962738
263,43.869675
264,32.444733
265,41.231133
266,48.45305
267,45.118195
268,17.746359
269,20.772284
270,17.92678
271,17.773895
272,18.679558
273,14.918116
274,46.250496
275,47.619587
276,48.156662
277,47.433514
278,27.731901
279,13.736988
280,15.09207
281,22.922035
282,19.709242
283,17.494228
284,13.524055
285,11.655195
286,47.49418
287,47.578
288,12.205585
289,16.741522
290,16.036228
291,11.877115
292,10.277802
293,24.30758
294,45.08249
295,49.30592
296,47.921883
297,33.04649
298,21.67128
299,30.810574
300,23.286057
301,20.279114
302,23.373743
303,42.423985
304,41.538662
305,48.758713
306,47.87619
307,48.32466
308,45.198708
309,31.019861
310,19.056145
311,8.7861805
312,41.052593
313,33.23374
314,36.81388
315,48.46764
316,47.23336
317,37.609753
318,32.5729
319,33.11222
320,44.427513
321,46.71281
322,46.633068
323,46.158
324,45.04669
325,43.12411
326,44.544865
327,40.788536
328,40.39816
329,37.187317
330,36.60626
331,40.667965
332,41.99696
333,37.016857
334,35.05338
335,42.667496
336,47.35501
337,46.948864
338,16.25642
339,20.025532
340,20.769342
341,22.688326
342,43.18655
343,43.162907
344,48.528847
345,47.976448
346,47.30874
347,16.986687
348,38.404675
349,49.57478
350,48.94191
351,48.19
352,31.003334
353,16.370638
354,25.699265
355,17.876091
356,16.275162
357,21.706156
358,36.653107
359,43.63373
360,44.199833
361,49.469112
362,16.60166
363,25.098213
364,18.02492
365,15.734814
366,11.269464
367,21.826242
368,41.883186
369,49.416027
370,48.58686
371,48.099327
372,47.622673
373,17.705873
374,18.437859
375,9.054264
376,20.387754
377,31.376427
378,36.41697
379,49.18969
380,30.25069
381,17.414263
382,15.984411
383,28.182362
384,47.906193
385,47.85645
386,47.410416
387,44.77454
388,41.327038
389,37.69238
390,35.118294
391,34.78691
392,48.406322
393,48.35641
394,47.354805
395,17.621893
396,18.268465
397,26.601442
398,24.707037
399,16.689571
400,11.771487
401,35.53429
402,38.451622
403,48.88229
404,47.42276
405,45.27485
406,30.961002
407,16.956932
408,20.27555
409,18.490707
410,17.320204
411,8.052814
412,42.89461
413,38.067062
414,43.057335
415,49.07574
416,48.027775
417,47.988396
418,47.499294
419,31.624529
420,16.831993
421,9.942445
422,43.30623
423,38.622555
424,50.357903
425,50.671925
426,47.535183
427,34.978813
428,28.768045
429,41.572098
430,41.628937
431,47.409267
432,46.815575
433,44.311756
434,29.47695
435,33.542767
436,26.730637
437,23.850822
438,47.734608
439,47.930794
440,48.2396
441,40.33609
442,36.23677
443,35.825417
444,31.379614
445,35.290382
446,31.973326
447,33.11787
448,46.28729
449,45.830093
450,45.470837
451,46.481274
452,45.3997
453,45.476707
454,45.7675
455,45.139256
456,44.141773
457,45.17703
458,49.444736
459,49.253162
460,36.87508
461,29.794746
462,31.586132
463,27.634092
464,29.11276
465,41.711224
466,48.931194
467,49.62966
468,48.50344
469,47.245796
470,25.194893
471,30.463945
472,29.82651
473,25.586433
474,20.016388
475,27.746141
476,48.747543
477,46.928497
478,37.969803
479,29.10747
480,27.621622
481,24.960672
482,26.658321
483,48.99419
484,48.279892
485,47.799362
486,33.86282
487,37.009808
488,28.551062
489,18.75748
490,17.152937
491,38.449642
492,44.317577
493,49.181896
494,49.108673
495,48.19083
496,26.065767
497,33.112873
498,44.081886
499,49.093567
500,49.26249
501,49.663113
502,49.081486
503,48.506756
504,34.363686
505,34.916256
506,29.602362
507,27.91085
508,27.092327
509,46.758205
510,46.1502
511,46.210873
512,45.599342
513,45.026405
514,45.26816
515,42.6754
516,42.94151
517,43.993256
518,47.762047
519,47.374653
520,20.985168
521,27.365065
522,21.921824
523,22.566898
524,15.916862
525,47.39488
526,48.771576
527,48.93088
528,47.784542
529,28.837963
530,19.627651
531,25.600723
532,21.1179
533,18.232128
534,15.6565075
535,46.918083
536,27.252054
537,16.89418
538,17.85066
539,19.020405
540,15.628024
541,13.59975
542,45.69096
543,44.52392
544,48.13329
545,45.686638
546,15.036685
547,21.44893
548,22.084969
549,21.936472
550,17.644133
551,39.293816
552,42.15642
553,48.575226
554,48.143665
555,45.076412
556,28.501774
557,15.931583
558,20.306213
559,21.77315
560,18.268734
561,18.5836
562,19.380165
563,18.36294
564,15.273164
565,11.98088
566,43.640713
567,35.387745
568,38.55758
569,49.247757
570,48.605392
571,33.568546
572,43.271667
573,47.52584
574,47.420174
575,47.64648
576,47.12598
577,43.693935
578,42.657528
579,44.54789
580,45.603725
581,37.648857
582,48.521908
583,48.530594
584,16.376684
585,18.317642
586,25.048288
587,24.858992
588,21.522509
589,19.889408
590,21.565042
591,20.435263
592,45.656178
593,48.824764
594,49.096893
595,47.381134
596,45.667683
597,29.802456
598,24.426502
599,20.065208
600,14.2760515
601,47.621502
602,47.478786
603,44.904873
604,13.969676
605,19.675034
606,37.870613
607,40.192818
608,47.620434
609,47.925907
610,46.76246
611,46.5549
612,43.808353
613,15.847989
614,22.639357
615,18.73814
616,17.116095
617,18.804308
618,11.891796
619,22.192461
620,40.143494
621,49.905872
622,49.37645
623,48.364883
624,45.556355
625,27.851294
626,18.832943
627,17.377272
628,19.07791
629,11.445768
630,22.31894
631,50.634922
632,49.416046
633,48.547043
634,42.10786
635,27.082384
636,24.335062
637,48.35087
638,48.566654
639,47.838676
640,42.110256
641,42.80275
642,42.898308
643,41.81178
644,39.45159
645,39.224117
646,37.947273
647,47.773563
648,47.79295
649,47.294106
650,45.034245
651,16.627987
652,19.066563
653,10.465869
654,20.34712
655,47.717785
656,48.04766
657,47.60337
658,46.86298
659,46.44259
660,44.14853
661,15.617574
662,23.324379
663,18.010849
664,18.707144
665,19.50239
666,18.217066
667,9.934322
668,43.575737
669,38.872574
670,43.535748
671,47.392113
672,44.46495
673,22.42212
674,17.119377
675,34.5747
676,48.933346
677,48.558777
678,47.270927
679,14.396072
680,24.388592
681,20.297693
682,21.162786
683,18.331186
684,43.61954
685,48.584892
686,48.08803
687,47.434242
688,44.765118
689,27.075384
690,16.295177
691,21.19402
692,16.640757
693,15.961768
694,49.230705
695,48.655083
696,40.541805
697,26.731045
698,25.107044
699,20.348152
700,17.588549
701,20.793493
702,41.89566
703,46.15202
704,48.212185
705,48.20616
706,47.61162
707,47.001457
708,41.873863
709,39.645645
710,40.737846
711,41.481857
712,41.14543
713,41.43869
714,37.764484
715,45.955116
716,37.859592
717,46.139187
718,47.09726
719,27.313799
720,13.032639
721,10.311546
722,8.597029
723,42.244556
724,41.705845
725,47.066425
726,46.617462
727,26.35125
728,14.949011
729,15.556084
730,10.086351
731,42.21434
732,46.521667
733,47.40587
734,43.790413
735,11.506686
736,13.308873
737,12.578747
738,13.486625
739,6.997958
740,32.976772
741,41.931557
742,47.907894
743,48.235928
744,48.02951
745,26.2526
746,16.317253
747,22.100866
748,21.096186
749,16.701601
750,16.16468
751,14.841068
752,40.61733
753,48.34539
754,47.984257
755,47.00969
756,46.542095
757,14.819895
758,15.8579035
759,14.80313
760,14.950052
761,9.527711
762,20.933075
763,43.621513
764,34.07102
765,37.744343
766,49.174664
767,48.558586
768,40.94672
769,20.662071
770,19.755394
771,20.329657
772,33.169388
773,46.522545
774,46.65722
775,46.307083
776,45.909927
777,45.38069
778,41.22945
779,37.446045
780,48.027855
781,47.99491
782,47.562687
783,13.94025
784,15.718239
785,16.673395
786,13.710983
787,15.131823
788,9.6166115
789,22.284214
790,47.885456
791,48.127434
792,46.94463
793,47.683117
794,21.004255
795,20.148613
796,15.726574
797,9.450289
798,21.566544
799,46.715084
800,26.1102
801,12.305065
802,15.568679
803,12.884064
804,14.450296
805,10.906074
806,36.38053
807,43.59921
808,47.87602
809,47.500137
810,47.428383
811,46.960262
812,27.39571
813,13.2999
814,19.519863
815,19.116005
816,17.594143
817,43.07223
818,36.102795
819,49.86234
820,48.668407
821,34.1774
822,37.64407
823,27.640875
824,26.977932
825,27.424543
826,49.635277
827,48.97294
828,37.66582
829,34.489002
830,35.44407
831,33.0018
832,45.080246
833,38.162037
834,47.308502
835,47.57774
836,44.862366
837,44.322964
838,40.025658
839,39.0572
840,48.25498
841,48.958057
842,48.38496
843,38.068462
844,27.690102
845,23.07094
846,32.05011
847,41.301537
848,49.312298
849,49.75796
850,49.28154
851,18.70761
852,27.628275
853,25.760828
854,23.109118
855,25.044756
856,21.942286
857,43.939777
858,47.91191
859,49.194862
860,48.406597
861,48.111515
862,18.901878
863,25.950146
864,24.737177
865,22.27437
866,27.472292
867,47.63823
868,43.791855
869,51.255352
870,49.888203
871,26.644915
872,29.193367
873,23.6215
874,49.475525
875,48.95502
876,49.086227
877,48.604816
878,47.249928
879,19.573193
880,14.465702
881,13.097936
882,23.818224
883,45.726585
884,38.37063
885,48.51435
886,49.622047
887,48.993553
888,48.846992
889,48.417274
890,42.302143
891,26.188152
892,22.349775
893,23.475397
894,38.40601
895,48.01062
896,44.69153
897,42.801617
898,45.364933
899,44.11437
900,47.140686
901,47.646755
902,46.71992
903,27.584904
904,14.870029
905,18.063263
906,21.256226
907,18.794716
908,16.475048
909,13.495245
910,35.00087
911,44.17748
912,47.149284
913,47.153755
914,46.731915
915,24.393753
916,21.737282
917,16.763884
918,19.370527
919,13.71549
920,47.450157
921,48.24267
922,47.323658
923,13.985889
924,23.624502
925,21.128742
926,15.413409
927,18.212988
928,12.074036
929,9.150999
930,18.913605
931,35.032722
932,44.619892
933,47.924034
934,15.028647
935,19.182983
936,19.133093
937,16.224358
938,12.39834
939,20.56152
940,43.851036
941,48.7713
942,48.78413
943,47.653233
944,47.160427
945,28.725372
946,14.658413
947,24.398293
948,21.884106
949,16.603708
950,40.043156
951,47.52149
952,48.631607
953,46.438988
954,40.608253
955,25.425768
956,24.56207
957,17.678558
958,40.661034
959,35.809116
960,45.56187
961,47.687805
962,47.520454
963,46.327297
964,44.536762
965,44.38768
966,45.22303
967,43.146923
968,43.83018
969,43.21804
970,40.17581
971,38.010708
972,46.61994
973,14.866569
974,18.756887
975,25.090117
976,17.956696
977,16.002424
978,17.538168
979,13.39584
980,11.064915
981,22.153172
982,44.26436
983,48.08556
984,48.496838
985,47.05285
986,23.951
987,17.975792
988,16.212025
989,10.174231
990,35.79824
991,44.7925
992,49.173405
993,47.802486
994,47.54623
995,47.060535
996,28.112993
997,15.014158
998,17.51509
999,21.915524
1000,17.24162
1001,15.3332
1002,17.522308
1003,11.068708
1004,20.599268
1005,45.36997
1006,48.948338
1007,47.442444
1008,45.573677
1009,29.205822
1010,19.260431
1011,18.739965
1012,12.097273
1013,10.790615
1014,44.230545
1015,49.08849
1016,47.851395
1017,29.45453
1018,19.017368
1019,24.42865
1020,16.398659
1021,17.680437
1022,10.110318
1023,38.58341
1024,45.86036
1025,37.074127
1026,48.768173
1027,28.626265
1028,21.476103
1029,19.230755
1030,21.046154
1031,19.177864
1032,19.488565
1033,42.723705
1034,41.050526
1035,45.485847
1036,47.820366
1037,47.997303
1038,43.91532
1039,41.605343
1040,42.273502
1041,40.245415
1042,37.443436
1043,36.47667
1044,46.122074
1045,38.541893
1046,38.105057
1047,47.893505
1048,47.06544
1049,47.20627
1050,26.92375
1051,20.647768
1052,17.347717
1053,9.5913315
1054,45.09008
1055,48.642338
1056,48.13274
1057,46.713593
1058,44.68046
1059,13.621862
1060,22.375036
1061,18.284704
1062,9.952696
1063,38.283268
1064,46.112186
1065,41.418198
1066,48.870632
1067,47.57685
1068,48.231846
1069,47.212837
1070,46.64424
1071,44.37906
1072,13.083475
1073,16.489107
1074,13.691933
1075,22.056538
1076,37.36022
1077,48.553032
1078,44.7756
1079,13.230112
1080,16.054844
1081,16.143162
1082,14.170129
1083,10.290001
1084,44.581654
1085,38.58408
1086,43.942043
1087,47.654934
1088,17.80742
1089,10.836564
1090,36.093163
1091,39.320663
1092,48.132786
1093,47.811413
1094,46.45009
1095,39.479282
1096,24.91045
1097,21.312675
1098,15.62285
1099,15.781083
1100,17.020638
1101,31.7979
1102,41.370373
1103,37.86094
1104,31.5267
1105,33.2179
1106,48.013645
1107,47.781918
1108,43.31896
1109,41.18556
1110,41.185074
1111,39.63612
1112,37.963093
1113,44.548157
1114,46.331047
1115,48.21282
1116,47.795795
1117,47.490955
1118,24.082571
1119,24.712948
1120,38.95258
1121,40.101116
1122,43.438118
1123,48.900364
1124,45.894855
1125,29.373241
1126,28.928858
1127,27.906778
1128,31.971994
1129,38.858868
1130,44.807304
1131,48.103233
1132,47.37949
1133,45.55744
1134,29.828655
1135,17.767174
1136,21.626663
1137,18.973816
1138,19.090073
1139,12.108444
1140,44.98916
1141,40.869564
1142,47.309643
1143,48.529823
1144,47.043053
1145,28.844648
1146,19.000006
1147,19.598473
1148,46.19913
1149,44.48757
1150,14.7813
1151,22.222704
1152,23.406445
1153,19.313635
1154,19.364893
1155,12.908079
1156,11.274585
1157,22.849287
1158,37.933804
1159,36.583973
1160,47.76566
1161,47.245502
1162,48.262573
1163,47.363014
1164,28.12963
1165,20.576767
1166,22.89348
1167,20.60746
1168,44.63136
1169,47.08073
1170,46.492775
1171,43.289227
1172,37.177788
1173,37.51685
1174,45.869045
1175,47.5919
1176,47.215134
1177,28.25688
1178,15.476559
1179,18.947044
1180,18.132187
1181,16.940605
1182,11.921191
1183,45.743607
1184,44.20638
1185,46.768784
1186,46.1159
1187,45.649574
1188,25.259222
1189,17.67038
1190,15.434981
1191,17.730074
1192,36.17641
1193,43.974068
1194,47.026516
1195,46.233177
1196,45.728302
1197,43.296814
1198,24.834358
1199,41.589306
1200,47.65347
1201,47.074425
1202,43.425808
1203,16.282677
1204,22.80276
1205,17.777143
1206,17.6027
1207,8.656451
1208,19.098978
1209,33.84556
1210,47.571327
1211,45.48221
1212,20.333494
1213,19.264977
1214,19.533802
1215,15.843957
1216,47.28656
1217,48.34511
1218,47.513386
1219,41.17044
1220,27.25987
1221,22.678083
1222,18.638313
1223,21.491413
1224,18.723953
1225,18.40066
1226,16.853067
1227,40.30762
1228,34.311474
1229,36.29746
1230,47.27026
1231,47.490032
1232,42.16089
1233,40.22467
1234,39.91654
1235,47.741615
1236,15.514801
1237,21.071987
1238,18.180168
1239,13.904735
1240,23.300459
1241,46.064716
1242,41.422634
1243,43.746796
1244,48.580303
1245,47.321224
1246,18.46227
1247,25.588078
1248,24.560322
1249,13.019933
1250,45.428764
1251,48.871174
1252,47.477356
1253,47.473396
1254,24.054796
1255,16.101627
1256,18.336987
1257,40.919792
1258,47.528763
1259,47.057247
1260,46.5833
1261,44.485424
1262,27.0803
1263,23.474827
1264,18.345821
1265,18.617256
1266,16.958437
1267,18.251837
1268,22.168636
1269,48.332176
1270,48.193737
1271,48.599487
1272,45.353703
1273,15.245201
1274,18.16995
1275,18.721085
1276,18.75565
1277,12.407895
1278,21.536741
1279,38.093403
1280,45.674625
1281,38.22372
1282,46.895363
1283,48.35323
1284,47.949093
1285,25.125212
1286,25.823633
1287,22.034029
1288,19.334194
1289,18.255737
1290,36.887978
1291,48.19952
1292,47.81807
1293,44.974945
1294,42.473396
1295,42.60978
1296,40.88468
1297,37.053383
1298,45.6855
1299,46.736362
1300,46.101704
1301,44.200466
1302,21.713655
1303,13.138214
1304,23.448833
1305,47.52445
1306,47.802437
1307,47.903877
1308,47.3815
1309,35.773586
1310,29.514788
1311,32.509907
1312,26.23505
1313,27.493664
1314,20.14168
1315,32.79001
1316,40.391838
1317,40.79483
1318,43.60465
1319,47.745995
1320,47.320343
1321,44.761288
1322,16.00222
1323,17.012665
1324,19.713207
1325,25.04865
1326,48.212547
1327,22.1105
1328,20.237597
1329,18.642267
1330,19.980343
1331,13.042679
1332,23.166107
1333,39.05861
1334,38.491817
1335,48.470528
1336,47.3495
1337,45.609047
1338,17.807768
1339,18.7801
1340,18.308708
1341,16.966246
1342,48.82035
1343,48.39748
1344,42.149654
1345,28.664867
1346,25.797201
1347,19.839594
1348,19.422285
1349,41.754265
1350,39.651833
1351,39.825233
1352,40.893673
1353,40.20474
1354,40.789726
1355,38.006725
1356,44.08629
1357,38.144203
1358,47.547398
1359,27.646505
1360,26.888851
1361,24.348974
1362,20.030758
1363,16.181183
1364,16.823505
1365,12.431588
1366,12.379681
1367,39.177746
1368,47.655136
1369,27.61424
1370,25.065031
1371,16.503922
1372,10.732854
1373,38.966553
1374,47.721287
1375,47.426796
1376,48.118237
1377,27.384336
1378,18.49916
1379,41.080173
1380,42.968838
1381,47.055656
1382,19.021816
1383,11.215951
1384,37.731808
1385,43.410046
1386,40.355133
1387,47.30767
1388,47.674477
1389,44.58372
1390,13.506201
1391,16.600904
1392,21.573439
1393,17.179874
1394,18.054796
1395,13.06668
1396,43.925953
1397,48.87148
1398,48.375187
1399,48.77676
1400,22.652805
1401,22.923061
1402,47.491215
1403,47.186077
1404,46.99221
1405,44.646267
1406,44.419693
1407,44.58516
1408,44.99499
1409,44.5958
1410,45.080357
1411,46.099667
1412,46.47633
1413,46.767094
1414,13.4503975
1415,26.991854
1416,39.699142
1417,46.414932
1418,45.748837
1419,45.35007
1420,16.737972
1421,22.953949
1422,21.580523
1423,18.766602
1424,16.892862
1425,12.889165
1426,11.840389
1427,24.922293
1428,39.815056
1429,46.153656
1430,46.891644
1431,46.112823
1432,45.58094
1433,43.14938
1434,20.926458
1435,16.875925
1436,17.961246
1437,16.39798
1438,11.290547
1439,22.311213
1440,37.10266
1441,43.392475
1442,47.30344
1443,46.900986
1444,43.95228
1445,25.697939
1446,15.835157
1447,43.609127
1448,46.63401
1449,44.131077
1450,25.789154
1451,12.358163
1452,13.728523
1453,15.488734
1454,9.786952
1455,36.023483
1456,38.113792
1457,47.768578
1458,47.73182
1459,46.55807
1460,24.448034
1461,18.255468
1462,19.811
1463,36.514214
1464,45.102978
1465,47.365242
1466,47.246563
1467,46.40025
1468,43.18991
1469,42.751526
1470,42.880814
1471,41.80147
1472,46.30169
1473,45.770763
1474,12.848404
1475,17.744694
1476,15.868838
1477,11.044474
1478,38.708706
1479,40.511784
1480,47.198444
1481,46.633
1482,46.06609
1483,25.029306
1484,22.877096
1485,21.694738
1486,19.010574
1487,16.459621
1488,12.001203
1489,11.154874
1490,24.156073
1491,38.467922
1492,47.099815
1493,46.426296
1494,45.755985
1495,42.923557
1496,18.023241
1497,17.335949
1498,16.607103
1499,10.153805
1500,22.79657
1501,37.54982
1502,44.9754
1503,48.06072
1504,46.74892
1505,44.153824
1506,13.573069
1507,17.606085
1508,20.486168
1509,18.311888
1510,16.523016
1511,12.10835
1512,11.629274
1513,37.94662
1514,44.668533
1515,37.786945
1516,43.493656
1517,19.23033
1518,10.672228
1519,36.806713
1520,36.253075
1521,47.337597
1522,46.453957
1523,25.95635
1524,21.81037
1525,17.639526
1526,18.226036
1527,19.028587
1528,40.484177
1529,33.54399
1530,44.88997
1531,47.199192
1532,39.4124
1533,39.18815
1534,44.10046
1535,43.355186
1536,35.318207
1537,48.167946
1538,47.90112
1539,48.43762
1540,47.83479
1541,44.911057
1542,30.802647
1543,27.330292
1544,29.473703
1545,27.912378
1546,28.273952
1547,40.808353
1548,47.327877
1549,47.987286
1550,46.62858
1551,43.67571
1552,25.177532
1553,20.915314
1554,18.98755
1555,16.596094
1556,11.236239
1557,24.333078
1558,37.72962
1559,47.61195
1560,48.399494
1561,47.12061
1562,46.564922
1563,11.569268
1564,19.90421
1565,11.5135565
1566,10.916279
1567,24.18788
1568,44.788654
1569,47.67372
1570,21.021568
1571,19.981386
1572,15.833865
1573,16.036644
1574,11.554805
1575,23.81516
1576,43.82148
1577,41.184048
1578,47.00818
1579,47.315907
1580,45.85827
1581,43.25556
1582,24.258488
1583,17.578135
1584,13.983919
1585,9.991838
1586,36.53046
1587,43.007504
1588,33.157642
1589,36.17805
1590,45.190952
1591,47.23927
1592,46.715828
1593,38.419895
1594,23.937462
1595,18.732986
1596,14.86092
1597,33.10991
1598,40.83303
1599,33.673313
1600,45.245502
1601,45.44759
1602,44.642357
1603,43.892628
1604,39.51929
1605,35.17529
1606,37.825012
1607,36.601337
1608,33.685825
1609,46.942623
1610,47.20729
1611,46.98091
1612,45.907063
1613,17.440897
1614,17.426022
1615,17.96737
1616,17.751358
1617,36.67282
1618,40.862644
1619,47.28852
1620,47.947765
1621,46.71766
1622,47.31293
1623,46.36411
1624,44.020817
1625,25.43981
1626,15.831733
1627,24.313555
1628,21.8913
1629,16.349243
1630,11.970743
1631,47.22568
1632,47.979168
1633,46.66119
1634,47.257862
1635,46.073925
1636,43.618984
1637,12.983618
1638,20.859629
1639,19.949669
1640,15.25391
1641,10.926037
1642,24.741228
1643,38.040035
1644,42.383343
1645,47.02555
1646,47.567898
1647,46.45665
1648,21.071402
1649,15.511313
1650,18.163904
1651,17.657642
1652,11.043546
1653,24.512373
1654,38.80469
1655,36.57122
1656,47.427906
1657,44.901806
1658,12.730525
1659,19.397911
1660,18.494759
1661,14.657514
1662,17.717096
1663,18.093847
1664,18.385763
1665,34.806904
1666,45.095047
1667,38.082108
1668,22.856373
1669,20.003418
1670,22.38444
1671,18.684404
1672,37.16563
1673,31.16388
1674,32.37789
1675,44.859993
1676,46.638466
1677,46.355145
1678,37.272114
1679,44.50809
1680,45.692616
1681,47.457745
1682,48.012352
1683,47.463753
1684,36.074356
1685,31.094425
1686,33.159916
1687,27.265856
1688,29.655823
1689,29.266563
1690,24.00085
1691,32.04567
1692,44.501785
1693,41.06151
1694,47.21085
1695,46.49667
1696,43.989063
1697,11.664568
1698,21.827196
1699,21.205421
1700,44.232914
1701,45.839893
1702,25.350874
1703,10.975777
1704,11.76808
1705,18.68326
1706,19.705816
1707,11.946497
1708,24.255857
1709,40.453297
1710,43.191273
1711,48.597363
1712,47.89181
1713,43.917927
1714,20.849552
1715,20.036541
1716,19.425106
1717,16.213987
1718,44.308582
1719,41.67556
1720,47.129333
1721,46.342667
1722,43.145687
1723,24.956427
1724,15.016822
1725,17.350286
1726,38.160484
1727,44.058697
1728,47.60862
1729,38.75577
1730,19.741728
1731,16.043602
1732,43.624004
1733,47.446747
1734,47.275337
1735,46.55132
1736,41.469334
1737,37.408287
1738,36.39379
1739,40.029686
1740,44.439888
1741,44.81941
1742,38.333797
1743,45.868877
1744,35.82795
1745,44.201942
1746,10.9993305
1747,15.550278
1748,24.332695
1749,39.290512
1750,38.984882
1751,47.7499
1752,48.57177
1753,14.795672
1754,21.507925
1755,18.89891
1756,18.309711
1757,40.4875
1758,47.572075
1759,47.109867
1760,47.771927
1761,47.029434
1762,44.07367
1763,13.3005
1764,16.718613
1765,21.29613
1766,23.209932
1767,49.245304
1768,48.081272
1769,47.44853
1770,22.302517
1771,19.434622
1772,17.350023
1773,48.08316
1774,47.02075
1775,47.41063
1776,46.44304
1777,45.91642
1778,12.335686
1779,16.266994
1780,17.906431
1781,16.608679
1782,21.387136
1783,38.57753
1784,44.030224
1785,45.010258
1786,41.461555
1787,25.896423
1788,20.470367
1789,19.085526
1790,19.139025
1791,26.485035
1792,25.273392
1793,21.055021
1794,42.54057
1795,39.021423
1796,35.340805
1797,44.114277
1798,46.070084
1799,46.150314
1800,44.96802
1801,42.846844
1802,43.350803
1803,38.705093
1804,43.395794
1805,42.74131
1806,39.002846
1807,45.13913
1808,45.378647
1809,46.329506
1810,46.66115
1811,45.761093
1812,45.633877
1813,43.30512
1814,15.001475
1815,22.201195
1816,23.554657
1817,18.198093
1818,25.077446
1819,38.908222
1820,41.399654
1821,46.793755
1822,46.266197
1823,14.73356
1824,16.335863
1825,23.30825
1826,19.735878
1827,23.80191
1828,24.686539
1829,43.604866
1830,38.13905
1831,48.081196
1832,46.443882
1833,44.25217
1834,32.50514
1835,14.701824
1836,20.68086
1837,21.931181
1838,20.741028
1839,19.208982
1840,22.97651
1841,37.21357
1842,37.712704
1843,44.82532
1844,22.565374
1845,18.68695
1846,20.760607
1847,11.525894
1848,37.70697
1849,47.5993
1850,47.009235
1851,44.921467
1852,19.641918
1853,21.442364
1854,19.271563
1855,21.574589
1856,20.227749
1857,37.70118
1858,33.131638
1859,47.890892
1860,47.103073
1861,25.982227
1862,26.69135
1863,22.977474
1864,22.0784
1865,47.055378
1866,47.09567
1867,45.834755
1868,44.585503
1869,44.31969
1870,40.62591
1871,40.269344
1872,43.167645
